unit,year,treated_group,post,treated_post,event_time,outcome
160,2020,1,1,1,0,28.38197711973565
160,2021,1,1,1,1,25.735136668299756
160,2022,1,1,1,2,29.33053291489717
160,2023,1,1,1,3,28.111667893532886
161,2016,1,0,0,-4,25.99701934558874
161,2017,1,0,0,-3,27.44579504613868
161,2018,1,0,0,-2,28.369741757580023
161,2019,1,0,0,-1,27.733510089659184
161,2020,1,1,1,0,31.75362233896379
161,2021,1,1,1,1,32.718170226946455
161,2022,1,1,1,2,30.582743588085094
161,2023,1,1,1,3,32.73330826836285
162,2016,1,0,0,-4,24.282288875681747
162,2017,1,0,0,-3,25.5426298665288
162,2018,1,0,0,-2,24.66711966795687
162,2019,1,0,0,-1,25.64377675278397
162,2020,1,1,1,0,29.241021478427196
162,2021,1,1,1,1,30.366513021371016
162,2022,1,1,1,2,29.59819239484689
162,2023,1,1,1,3,31.415079200662195
163,2016,1,0,0,-4,23.960188606079843
163,2017,1,0,0,-3,25.761564881470445
163,2018,1,0,0,-2,28.356823038712303
163,2019,1,0,0,-1,27.2756329083342
163,2020,1,1,1,0,30.51251740685597
163,2021,1,1,1,1,29.835012846081476
163,2022,1,1,1,2,31.665266497968588
163,2023,1,1,1,3,30.833316565289824
164,2016,1,0,0,-4,24.932206358475558
164,2017,1,0,0,-3,21.649018268726515
164,2018,1,0,0,-2,22.723710132976958
164,2019,1,0,0,-1,23.614503919075517
164,2020,1,1,1,0,27.051282480514804
164,2021,1,1,1,1,27.64846078397516
164,2022,1,1,1,2,28.75116659368214
164,2023,1,1,1,3,27.412475047181513
165,2016,1,0,0,-4,26.562820111124456
165,2017,1,0,0,-3,25.507445201844316
165,2018,1,0,0,-2,28.1821115367882
165,2019,1,0,0,-1,28.161409210896704
165,2020,1,1,1,0,31.495812392160193
165,2021,1,1,1,1,31.616228331445857
165,2022,1,1,1,2,30.989242578127705
165,2023,1,1,1,3,33.462002754910756
166,2016,1,0,0,-4,24.738230310753607
166,2017,1,0,0,-3,22.673223498001075
166,2018,1,0,0,-2,23.098891902278567
166,2019,1,0,0,-1,22.473600252536695
166,2020,1,1,1,0,26.34408895672496
166,2021,1,1,1,1,27.680932683022593
166,2022,1,1,1,2,26.4514134720443
166,2023,1,1,1,3,26.986129480512716
167,2016,1,0,0,-4,21.345985631756733
167,2017,1,0,0,-3,23.740998017662296
167,2018,1,0,0,-2,21.54575875240444
167,2019,1,0,0,-1,23.35869405307132
167,2020,1,1,1,0,26.363131264052843
167,2021,1,1,1,1,24.889435724049477
167,2022,1,1,1,2,27.277118856505965
167,2023,1,1,1,3,28.593143689297058
168,2016,1,0,0,-4,25.111743508851397
168,2017,1,0,0,-3,28.188331587426728
168,2018,1,0,0,-2,27.37164829534174
168,2019,1,0,0,-1,27.4258612119971
168,2020,1,1,1,0,29.02921268871023
168,2021,1,1,1,1,29.70230163902484
168,2022,1,1,1,2,30.966804010598302
168,2023,1,1,1,3,31.75481146047505
169,2016,1,0,0,-4,26.97261734508441
169,2017,1,0,0,-3,26.812898527624142
169,2018,1,0,0,-2,30.027547311952826
169,2019,1,0,0,-1,29.481158319911344
169,2020,1,1,1,0,30.57760684831471
169,2021,1,1,1,1,34.46306661971542
169,2022,1,1,1,2,31.737603213992028
169,2023,1,1,1,3,33.58352617367264
170,2016,1,0,0,-4,22.9721881099486
170,2017,1,0,0,-3,25.246642737245644
170,2018,1,0,0,-2,23.27565049812008
170,2019,1,0,0,-1,24.442276593481953
170,2020,1,1,1,0,27.332075292654793
170,2021,1,1,1,1,26.659999358373867
170,2022,1,1,1,2,30.134442297531123
170,2023,1,1,1,3,30.126296993880775
171,2016,1,0,0,-4,22.11799367979419
171,2017,1,0,0,-3,22.1732707669183
171,2018,1,0,0,-2,24.06215819614362
171,2019,1,0,0,-1,22.333074073378427
171,2020,1,1,1,0,28.82429367439998
171,2021,1,1,1,1,26.357546834141406
171,2022,1,1,1,2,27.41822118038264
171,2023,1,1,1,3,30.925883286821595
172,2016,1,0,0,-4,19.838243923512696
172,2017,1,0,0,-3,19.152208708093077
172,2018,1,0,0,-2,21.164116573450393
172,2019,1,0,0,-1,22.751849001429004
172,2020,1,1,1,0,27.550272690062258
172,2021,1,1,1,1,27.193753815895565
172,2022,1,1,1,2,27.778969750221577
172,2023,1,1,1,3,26.5254144885599
173,2016,1,0,0,-4,18.937056042509564
173,2017,1,0,0,-3,20.62032628502331
173,2018,1,0,0,-2,19.98765476511239
173,2019,1,0,0,-1,20.79396279281912
173,2020,1,1,1,0,25.778671805493765
173,2021,1,1,1,1,26.719509056041932
173,2022,1,1,1,2,25.819531969939323
173,2023,1,1,1,3,27.485127498411824
174,2016,1,0,0,-4,23.537194002517598
174,2017,1,0,0,-3,23.44581735095143
174,2018,1,0,0,-2,24.221944195858704
174,2019,1,0,0,-1,24.65018962186081
174,2020,1,1,1,0,27.794548760982476
174,2021,1,1,1,1,28.457829942820332
174,2022,1,1,1,2,29.346865235711288
174,2023,1,1,1,3,31.77813967597372
175,2016,1,0,0,-4,24.86110706342794
175,2017,1,0,0,-3,26.72503575897878
175,2018,1,0,0,-2,26.606679310607674
175,2019,1,0,0,-1,28.57599038162887
175,2020,1,1,1,0,31.955798550317564
175,2021,1,1,1,1,30.406709758494877
175,2022,1,1,1,2,32.3632396793582
175,2023,1,1,1,3,33.66901162895044
176,2016,1,0,0,-4,22.941241017900257
176,2017,1,0,0,-3,23.85579170465521
176,2018,1,0,0,-2,27.038159479476256
176,2019,1,0,0,-1,25.814709350006197
176,2020,1,1,1,0,27.97799628596349
176,2021,1,1,1,1,30.318685967121468
176,2022,1,1,1,2,30.666763373018245
176,2023,1,1,1,3,30.25487264942381
177,2016,1,0,0,-4,24.212487299906538
177,2017,1,0,0,-3,25.13724757115225
177,2018,1,0,0,-2,25.604824251180624
177,2019,1,0,0,-1,24.75991566164563
177,2020,1,1,1,0,28.346498148054046
177,2021,1,1,1,1,28.536502237207777
177,2022,1,1,1,2,29.779997958018985
177,2023,1,1,1,3,30.167473793922078
178,2016,1,0,0,-4,27.360164626641033
178,2017,1,0,0,-3,24.38143200301608
178,2018,1,0,0,-2,29.023489389408812
178,2019,1,0,0,-1,29.11224184321033
178,2020,1,1,1,0,33.541114392219455
178,2021,1,1,1,1,32.17473944691757
178,2022,1,1,1,2,30.542118983068068
178,2023,1,1,1,3,34.34392366515499
179,2016,1,0,0,-4,19.659780169406147
179,2017,1,0,0,-3,20.69406819939459
179,2018,1,0,0,-2,23.223724672730473
179,2019,1,0,0,-1,22.253497936514986
179,2020,1,1,1,0,25.214832545712376
179,2021,1,1,1,1,24.755553298295766
179,2022,1,1,1,2,25.201468689243484
179,2023,1,1,1,3,27.854109175952146
180,2016,1,0,0,-4,21.008267748190804
180,2017,1,0,0,-3,23.118056627367093
180,2018,1,0,0,-2,23.730006900823025
180,2019,1,0,0,-1,22.54685370697095
180,2020,1,1,1,0,24.645808710554597
180,2021,1,1,1,1,28.356346273218783
180,2022,1,1,1,2,26.474377647107115
180,2023,1,1,1,3,27.347258961409427
181,2016,1,0,0,-4,19.33587257504654
181,2017,1,0,0,-3,23.35530402528375
181,2018,1,0,0,-2,21.948425257074053
181,2019,1,0,0,-1,23.045617273476708
181,2020,1,1,1,0,27.43141368159512
181,2021,1,1,1,1,29.170209546479995
181,2022,1,1,1,2,28.190572164484905
181,2023,1,1,1,3,28.92213877355081
182,2016,1,0,0,-4,24.017504959420826
182,2017,1,0,0,-3,23.566170089855213
182,2018,1,0,0,-2,25.497132617535442
182,2019,1,0,0,-1,24.411485799572212
182,2020,1,1,1,0,29.408620645044135
182,2021,1,1,1,1,28.42176576455664
182,2022,1,1,1,2,30.132403419347757
182,2023,1,1,1,3,31.639976380300006
183,2016,1,0,0,-4,25.108670873358037
183,2017,1,0,0,-3,23.92027642944484
183,2018,1,0,0,-2,25.185245063127322
183,2019,1,0,0,-1,25.47747799331328
183,2020,1,1,1,0,29.155653902820276
183,2021,1,1,1,1,30.084110039671664
183,2022,1,1,1,2,29.27758530621034
183,2023,1,1,1,3,32.35765641979824
184,2016,1,0,0,-4,19.96957139324785
184,2017,1,0,0,-3,20.10833297382006
184,2018,1,0,0,-2,23.252246236070267
184,2019,1,0,0,-1,24.56748750165735
184,2020,1,1,1,0,26.590462287862362
184,2021,1,1,1,1,25.973257504319974
184,2022,1,1,1,2,26.719756012101584
184,2023,1,1,1,3,29.27554193586514
185,2016,1,0,0,-4,22.71890117314601
185,2017,1,0,0,-3,20.291082154587667
185,2018,1,0,0,-2,22.762440424452567
185,2019,1,0,0,-1,20.26356808836159
185,2020,1,1,1,0,26.4159628197835
185,2021,1,1,1,1,25.275492699500262
185,2022,1,1,1,2,25.65751419859813
185,2023,1,1,1,3,27.742467216011747
186,2016,1,0,0,-4,22.107468943209817
186,2017,1,0,0,-3,23.224687547396993
186,2018,1,0,0,-2,25.18943313391601
186,2019,1,0,0,-1,25.85825090251903
186,2020,1,1,1,0,25.95656940684859
186,2021,1,1,1,1,28.18463758104187
186,2022,1,1,1,2,27.428816237350123
186,2023,1,1,1,3,30.166290848023372
187,2016,1,0,0,-4,25.144822377500955
187,2017,1,0,0,-3,26.586405136411717
187,2018,1,0,0,-2,25.78729159108839
187,2019,1,0,0,-1,24.895503559833152
187,2020,1,1,1,0,28.26375437437454
187,2021,1,1,1,1,28.5151027978208
187,2022,1,1,1,2,33.3165305160914
187,2023,1,1,1,3,30.16255767235143
188,2016,1,0,0,-4,17.418137371478178
188,2017,1,0,0,-3,19.774667924172217
188,2018,1,0,0,-2,17.479272035885845
188,2019,1,0,0,-1,20.41313994105374
188,2020,1,1,1,0,24.78943509260858
188,2021,1,1,1,1,24.871654400368076
188,2022,1,1,1,2,26.321112602629935
188,2023,1,1,1,3,25.704921387016785
189,2016,1,0,0,-4,22.398173127252676
189,2017,1,0,0,-3,25.112221220016632
189,2018,1,0,0,-2,24.590618394671164
189,2019,1,0,0,-1,22.902871028073836
189,2020,1,1,1,0,26.849840043486402
189,2021,1,1,1,1,26.009529027971986
189,2022,1,1,1,2,28.79593660410601
189,2023,1,1,1,3,31.900968434982257
190,2016,1,0,0,-4,20.68020387467023
190,2017,1,0,0,-3,23.32431255168945
190,2018,1,0,0,-2,21.675568209019012
190,2019,1,0,0,-1,21.52732979589822
190,2020,1,1,1,0,25.615379829902146
190,2021,1,1,1,1,25.076831480880138
190,2022,1,1,1,2,25.965287861695867
190,2023,1,1,1,3,27.00298255999962
191,2016,1,0,0,-4,19.633827196649516
191,2017,1,0,0,-3,19.994219615678922
191,2018,1,0,0,-2,22.982611988576092
191,2019,1,0,0,-1,21.727573430633175
191,2020,1,1,1,0,27.034104170961477
191,2021,1,1,1,1,25.78517882150573
191,2022,1,1,1,2,25.946026799993575
191,2023,1,1,1,3,29.23819480885528
192,2016,1,0,0,-4,22.490238635758033
192,2017,1,0,0,-3,22.37539944100613
192,2018,1,0,0,-2,23.564809272462377
192,2019,1,0,0,-1,25.48316942427724
192,2020,1,1,1,0,28.59586385290897
192,2021,1,1,1,1,25.005898826348222
192,2022,1,1,1,2,27.03066300045829
192,2023,1,1,1,3,29.615560021113154
193,2016,1,0,0,-4,21.31557677397104
193,2017,1,0,0,-3,23.0876031323301
193,2018,1,0,0,-2,22.56850103582383
193,2019,1,0,0,-1,22.22001848635631
193,2020,1,1,1,0,25.367087422320733
193,2021,1,1,1,1,27.98826672708564
193,2022,1,1,1,2,26.60717390415289
193,2023,1,1,1,3,29.35329208606454
194,2016,1,0,0,-4,22.655253301980192
194,2017,1,0,0,-3,23.039882640400272
194,2018,1,0,0,-2,22.082465980219098
194,2019,1,0,0,-1,23.578098838454196
194,2020,1,1,1,0,26.55946866449794
194,2021,1,1,1,1,28.355034070050323
194,2022,1,1,1,2,27.586083297429358
194,2023,1,1,1,3,27.51258333139763
195,2016,1,0,0,-4,25.34906529869606
195,2017,1,0,0,-3,26.024211421399706
195,2018,1,0,0,-2,22.821505182415972
195,2019,1,0,0,-1,24.41662944531829
195,2020,1,1,1,0,30.732077399601405
195,2021,1,1,1,1,29.619500338202997
195,2022,1,1,1,2,30.90586168917005
195,2023,1,1,1,3,29.983384174021907
196,2016,1,0,0,-4,21.32912644972743
196,2017,1,0,0,-3,20.970460809795494
196,2018,1,0,0,-2,23.10377454615885
196,2019,1,0,0,-1,23.62590876209957
196,2020,1,1,1,0,26.571986402985903
196,2021,1,1,1,1,29.05404877861062
196,2022,1,1,1,2,27.32224545460742
196,2023,1,1,1,3,27.80525184849004
197,2016,1,0,0,-4,26.67148121459608
197,2017,1,0,0,-3,26.02799362705763
197,2018,1,0,0,-2,27.021366466369336
197,2019,1,0,0,-1,26.951480644217018
197,2020,1,1,1,0,31.481481401644515
197,2021,1,1,1,1,31.64602602431191
197,2022,1,1,1,2,30.79897698290995
197,2023,1,1,1,3,29.673509111624227
198,2016,1,0,0,-4,23.290194162122976
198,2017,1,0,0,-3,24.50354265141224
198,2018,1,0,0,-2,28.04254677671952
198,2019,1,0,0,-1,22.8119403990221
198,2020,1,1,1,0,29.609664781500133
198,2021,1,1,1,1,30.399616741795114
198,2022,1,1,1,2,31.431954256747648
198,2023,1,1,1,3,32.53749178521811
199,2016,1,0,0,-4,22.73892173879037
199,2017,1,0,0,-3,19.922792385286545
199,2018,1,0,0,-2,24.84330806850703
199,2019,1,0,0,-1,24.48485543153493
199,2020,1,1,1,0,28.582323483401943
199,2021,1,1,1,1,28.062231988012954
199,2022,1,1,1,2,29.536199146227588
199,2023,1,1,1,3,26.648944370607488
200,2016,1,0,0,-4,23.82118168882883
200,2017,1,0,0,-3,26.32068427809137
200,2018,1,0,0,-2,27.228121531276027
200,2019,1,0,0,-1,26.54500721363834
200,2020,1,1,1,0,32.05333812508701
200,2021,1,1,1,1,30.184812776081696
200,2022,1,1,1,2,31.63586580716289
200,2023,1,1,1,3,31.443851709369692
201,2016,1,0,0,-4,16.638851878865108
201,2017,1,0,0,-3,19.92306929957921
201,2018,1,0,0,-2,18.59663785586361
201,2019,1,0,0,-1,18.426456526931293
201,2020,1,1,1,0,21.954587825631908
201,2021,1,1,1,1,25.745097449246654
201,2022,1,1,1,2,23.414476808069622
201,2023,1,1,1,3,24.018940139712228
202,2016,1,0,0,-4,23.963023427402113
202,2017,1,0,0,-3,25.071532711414235
202,2018,1,0,0,-2,23.80241442994622
202,2019,1,0,0,-1,24.824824055338496
202,2020,1,1,1,0,29.45679558906753
202,2021,1,1,1,1,29.71526279260996
202,2022,1,1,1,2,31.084061607096185
202,2023,1,1,1,3,32.731400409531844
203,2016,1,0,0,-4,23.11382703870847
203,2017,1,0,0,-3,25.980532781040726
203,2018,1,0,0,-2,25.753186298205897
203,2019,1,0,0,-1,25.43165323068295
203,2020,1,1,1,0,28.331496396102246
203,2021,1,1,1,1,30.40861139942622
203,2022,1,1,1,2,28.437063255151422
203,2023,1,1,1,3,30.04537363799261
204,2016,1,0,0,-4,22.285384722334488
204,2017,1,0,0,-3,22.870169583033384
204,2018,1,0,0,-2,24.586490635857242
204,2019,1,0,0,-1,21.779124209450117
204,2020,1,1,1,0,28.628343034291262
204,2021,1,1,1,1,27.29121777331185
204,2022,1,1,1,2,25.823352344768075
204,2023,1,1,1,3,31.03732098433481
205,2016,1,0,0,-4,20.610827419388436
205,2017,1,0,0,-3,19.856614918324482
205,2018,1,0,0,-2,22.829295735474336
205,2019,1,0,0,-1,23.957180334801105
205,2020,1,1,1,0,26.076244994102527
205,2021,1,1,1,1,25.56399357690943
205,2022,1,1,1,2,26.925536280639655
205,2023,1,1,1,3,26.465799123475055
206,2016,1,0,0,-4,24.09237629883065
206,2017,1,0,0,-3,25.286240006542247
206,2018,1,0,0,-2,27.42288406961293
206,2019,1,0,0,-1,25.759971206941408
206,2020,1,1,1,0,30.44978765018365
206,2021,1,1,1,1,31.306178725492256
206,2022,1,1,1,2,31.74581229292234
206,2023,1,1,1,3,31.941751081176616
207,2016,1,0,0,-4,21.323856188150096
207,2017,1,0,0,-3,20.16813333003846
207,2018,1,0,0,-2,21.27514500238985
207,2019,1,0,0,-1,22.50343065014173
207,2020,1,1,1,0,26.14265753527788
207,2021,1,1,1,1,25.651060122148728
207,2022,1,1,1,2,27.397019930751533
207,2023,1,1,1,3,25.282808529505246
208,2016,1,0,0,-4,21.515388104473583
208,2017,1,0,0,-3,22.599138087153744
208,2018,1,0,0,-2,22.5889275325217
208,2019,1,0,0,-1,21.083049246819186
208,2020,1,1,1,0,25.672317544188843
208,2021,1,1,1,1,25.140277101187003
208,2022,1,1,1,2,29.3794603362504
208,2023,1,1,1,3,28.467817757741678
209,2016,1,0,0,-4,20.446570861898696
209,2017,1,0,0,-3,23.395951835774206
209,2018,1,0,0,-2,22.124716141877304
209,2019,1,0,0,-1,24.310368672605545
209,2020,1,1,1,0,26.136737324960286
209,2021,1,1,1,1,26.589717571171434
209,2022,1,1,1,2,28.389671279002417
209,2023,1,1,1,3,27.63749346438133
210,2016,1,0,0,-4,19.043194357657516
210,2017,1,0,0,-3,22.17346138090645
210,2018,1,0,0,-2,21.34092700316269
210,2019,1,0,0,-1,23.61624048983671
210,2020,1,1,1,0,24.330599976037448
210,2021,1,1,1,1,24.178569091363354
210,2022,1,1,1,2,24.948875861137616
210,2023,1,1,1,3,28.065460082435127
211,2016,1,0,0,-4,22.889625603071988
211,2017,1,0,0,-3,23.42178115076318
211,2018,1,0,0,-2,22.600615094047264
211,2019,1,0,0,-1,23.660464853915105
211,2020,1,1,1,0,25.636610873304928
211,2021,1,1,1,1,28.812228416315754
211,2022,1,1,1,2,27.905729196675544
211,2023,1,1,1,3,29.08346972841457
212,2016,1,0,0,-4,21.76052562588192
212,2017,1,0,0,-3,22.209086204996915
212,2018,1,0,0,-2,23.072182478548275
212,2019,1,0,0,-1,26.054828395894944
212,2020,1,1,1,0,28.5655060971161
212,2021,1,1,1,1,30.914346013127222
212,2022,1,1,1,2,28.708464816512066
212,2023,1,1,1,3,28.885239829582133
213,2016,1,0,0,-4,25.50358767013654
213,2017,1,0,0,-3,27.291588902321582
213,2018,1,0,0,-2,25.607552612030112
213,2019,1,0,0,-1,26.458362937607312
213,2020,1,1,1,0,30.80123736560682
213,2021,1,1,1,1,32.26246703787682
213,2022,1,1,1,2,31.98858406869504
213,2023,1,1,1,3,30.733738599034876
214,2016,1,0,0,-4,22.453114811775674
214,2017,1,0,0,-3,24.473594728471
214,2018,1,0,0,-2,26.132093690889263
214,2019,1,0,0,-1,26.6326034372662
214,2020,1,1,1,0,27.370655252471277
214,2021,1,1,1,1,30.560533811471615
214,2022,1,1,1,2,30.806346669293795
214,2023,1,1,1,3,31.336825735968457
215,2016,1,0,0,-4,23.064008153354123
215,2017,1,0,0,-3,24.908744920100897
215,2018,1,0,0,-2,24.438286909808085
215,2019,1,0,0,-1,23.34229796079855
215,2020,1,1,1,0,27.874819403277506
215,2021,1,1,1,1,29.88175443180472
215,2022,1,1,1,2,30.398976070103267
215,2023,1,1,1,3,32.3717253987639
216,2016,1,0,0,-4,22.698938891377836
216,2017,1,0,0,-3,22.700330997097268
216,2018,1,0,0,-2,23.046628675775082
216,2019,1,0,0,-1,22.25057155010616
216,2020,1,1,1,0,25.29069853994675
216,2021,1,1,1,1,28.155955387056697
216,2022,1,1,1,2,29.921343738696788
216,2023,1,1,1,3,30.25127979422874
217,2016,1,0,0,-4,21.187000842295888
217,2017,1,0,0,-3,18.630039145758314
217,2018,1,0,0,-2,20.395739327671293
217,2019,1,0,0,-1,21.761883828253097
217,2020,1,1,1,0,23.166179641211066
217,2021,1,1,1,1,27.189520312433977
217,2022,1,1,1,2,24.406641406276986
217,2023,1,1,1,3,25.495642338392347
218,2016,1,0,0,-4,22.39522805153107
218,2017,1,0,0,-3,22.530057323439916
218,2018,1,0,0,-2,24.51251249958677
218,2019,1,0,0,-1,24.738292030620148
218,2020,1,1,1,0,28.169021998715554
218,2021,1,1,1,1,29.373935156894913
218,2022,1,1,1,2,28.894851934531918
218,2023,1,1,1,3,32.94996759116496
219,2016,1,0,0,-4,18.82428864994394
219,2017,1,0,0,-3,19.493187784591864
219,2018,1,0,0,-2,19.25299119537527
219,2019,1,0,0,-1,19.86386007837323
219,2020,1,1,1,0,22.854408575638793
219,2021,1,1,1,1,23.1187417496093
219,2022,1,1,1,2,26.321968563987863
219,2023,1,1,1,3,26.11537293487357
220,2016,1,0,0,-4,22.978567590576283
220,2017,1,0,0,-3,23.597652754284894
220,2018,1,0,0,-2,25.2239628714392
220,2019,1,0,0,-1,28.20811948943595
220,2020,1,1,1,0,30.0376175055859
220,2021,1,1,1,1,28.106808987685916
220,2022,1,1,1,2,29.09743143730102
220,2023,1,1,1,3,32.84464203484572
221,2016,1,0,0,-4,18.89771346255597
221,2017,1,0,0,-3,23.099791693950735
221,2018,1,0,0,-2,23.480063610113017
221,2019,1,0,0,-1,20.39164886373844
221,2020,1,1,1,0,29.170216962954466
221,2021,1,1,1,1,25.872235422382257
221,2022,1,1,1,2,29.56330283730244
221,2023,1,1,1,3,27.35375008533384
222,2016,1,0,0,-4,25.04022789324218
222,2017,1,0,0,-3,25.78037900798567
222,2018,1,0,0,-2,23.652529043278264
222,2019,1,0,0,-1,25.20070114313277
222,2020,1,1,1,0,30.205157298256676
222,2021,1,1,1,1,29.146754659907085
222,2022,1,1,1,2,28.54720921776248
222,2023,1,1,1,3,30.88019750749017
223,2016,1,0,0,-4,17.97711919314479
223,2017,1,0,0,-3,18.3764285753401
223,2018,1,0,0,-2,21.11700580246392
223,2019,1,0,0,-1,21.08828763153752
223,2020,1,1,1,0,23.81256190066148
223,2021,1,1,1,1,24.740287313136637
223,2022,1,1,1,2,23.878733263599063
223,2023,1,1,1,3,26.30834165859713
224,2016,1,0,0,-4,23.247035731036632
224,2017,1,0,0,-3,24.261397586025737
224,2018,1,0,0,-2,25.775906039310815
224,2019,1,0,0,-1,26.51001917162254
224,2020,1,1,1,0,27.876162180043636
224,2021,1,1,1,1,29.424094318234935
224,2022,1,1,1,2,30.610906664140053
224,2023,1,1,1,3,27.3760303914635
225,2016,1,0,0,-4,21.754115884298262
225,2017,1,0,0,-3,23.111848721260877
225,2018,1,0,0,-2,24.44021444271518
225,2019,1,0,0,-1,26.00935431380088
225,2020,1,1,1,0,30.067907901164247
225,2021,1,1,1,1,29.68451056541972
225,2022,1,1,1,2,27.872044190170243
225,2023,1,1,1,3,28.66083258773259
226,2016,1,0,0,-4,23.40061651390089
226,2017,1,0,0,-3,24.13266061092988
226,2018,1,0,0,-2,26.612924175622076
226,2019,1,0,0,-1,25.82819882725796
226,2020,1,1,1,0,29.191763405517616
226,2021,1,1,1,1,29.116817521915575
226,2022,1,1,1,2,29.727472333987574
226,2023,1,1,1,3,31.21164444398277
227,2016,1,0,0,-4,20.42646540010644
227,2017,1,0,0,-3,18.414810936790158
227,2018,1,0,0,-2,24.397094029738337
227,2019,1,0,0,-1,21.7129854199555
227,2020,1,1,1,0,23.918131546555486
227,2021,1,1,1,1,26.565493990911524
227,2022,1,1,1,2,26.061100391279233
227,2023,1,1,1,3,27.487199194310637
228,2016,1,0,0,-4,22.034010645881885
228,2017,1,0,0,-3,20.617337763047058
228,2018,1,0,0,-2,24.77615308982945
228,2019,1,0,0,-1,21.58700583694362
228,2020,1,1,1,0,26.69918002197261
228,2021,1,1,1,1,24.829497831749244
228,2022,1,1,1,2,27.204313287752356
228,2023,1,1,1,3,29.17871543511904
229,2016,1,0,0,-4,22.637303545924386
229,2017,1,0,0,-3,20.872978599364345
229,2018,1,0,0,-2,23.36129397656605
229,2019,1,0,0,-1,22.702566433489558
229,2020,1,1,1,0,26.669797497479536
229,2021,1,1,1,1,24.818989248131498
229,2022,1,1,1,2,28.551357504229188
229,2023,1,1,1,3,27.97002297213376
230,2016,1,0,0,-4,17.335344700574794
230,2017,1,0,0,-3,18.705432380380255
230,2018,1,0,0,-2,21.504765037665965
230,2019,1,0,0,-1,24.451661052501738
230,2020,1,1,1,0,24.929071045341068
230,2021,1,1,1,1,26.284462949431287
230,2022,1,1,1,2,28.238653728709387
230,2023,1,1,1,3,28.522190051533197
231,2016,1,0,0,-4,26.933418421878166
231,2017,1,0,0,-3,25.575692942002895
231,2018,1,0,0,-2,26.315174866484462
231,2019,1,0,0,-1,26.44021835118387
231,2020,1,1,1,0,30.522311283815778
231,2021,1,1,1,1,30.49766368164738
231,2022,1,1,1,2,32.60197454310232
231,2023,1,1,1,3,30.375751375987477
232,2016,1,0,0,-4,24.072773179216448
232,2017,1,0,0,-3,28.136368471938578
232,2018,1,0,0,-2,27.17216972814998
232,2019,1,0,0,-1,28.327947802187982
232,2020,1,1,1,0,29.576861126025914
232,2021,1,1,1,1,31.87159540634241
232,2022,1,1,1,2,32.5404618858418
232,2023,1,1,1,3,33.490315024275674
233,2016,1,0,0,-4,21.78593982212823
233,2017,1,0,0,-3,23.594286384667885
233,2018,1,0,0,-2,22.994046877391522
233,2019,1,0,0,-1,27.036754992442905
233,2020,1,1,1,0,29.307696918744004
233,2021,1,1,1,1,31.215135459239487
233,2022,1,1,1,2,28.764610782663357
233,2023,1,1,1,3,30.629098848748246
234,2016,1,0,0,-4,23.929219935614555
234,2017,1,0,0,-3,25.072814350510857
234,2018,1,0,0,-2,24.708852198405488
234,2019,1,0,0,-1,26.41770057456073
234,2020,1,1,1,0,29.870886571888175
234,2021,1,1,1,1,27.59120069475289
234,2022,1,1,1,2,30.82884991831065
234,2023,1,1,1,3,30.565454022647263
235,2016,1,0,0,-4,24.578882932334707
235,2017,1,0,0,-3,28.737416417386658
235,2018,1,0,0,-2,24.953209252759223
235,2019,1,0,0,-1,29.276389335387332
235,2020,1,1,1,0,30.680334909492654
235,2021,1,1,1,1,30.105408880279793
235,2022,1,1,1,2,30.35699719876285
235,2023,1,1,1,3,31.13387519248447
236,2016,1,0,0,-4,25.414995129375747
236,2017,1,0,0,-3,25.303244883215974
236,2018,1,0,0,-2,27.352832897927023
236,2019,1,0,0,-1,29.020654886065337
236,2020,1,1,1,0,29.932052694681186
236,2021,1,1,1,1,31.038608348931106
236,2022,1,1,1,2,31.235568700203693
236,2023,1,1,1,3,32.62720871349764
237,2016,1,0,0,-4,25.67300275323695
237,2017,1,0,0,-3,26.17508915708348
237,2018,1,0,0,-2,30.0886998612439
237,2019,1,0,0,-1,29.979483064794938
237,2020,1,1,1,0,31.887648648596798
237,2021,1,1,1,1,31.95836532373927
237,2022,1,1,1,2,33.16321596607612
237,2023,1,1,1,3,32.6684508184116
238,2016,1,0,0,-4,22.70076686655907
238,2017,1,0,0,-3,25.28305355803608
238,2018,1,0,0,-2,22.349233431997487
238,2019,1,0,0,-1,26.227217939623753
238,2020,1,1,1,0,29.212361746801708
238,2021,1,1,1,1,27.187683907671385
238,2022,1,1,1,2,27.78132609261541
238,2023,1,1,1,3,29.91693809793346
239,2016,1,0,0,-4,18.949913966462674
239,2017,1,0,0,-3,21.12532612884761
239,2018,1,0,0,-2,22.262590904828798
239,2019,1,0,0,-1,22.592342510218778
239,2020,1,1,1,0,24.90961217897245
239,2021,1,1,1,1,28.139052056345516
239,2022,1,1,1,2,25.992668596681824
239,2023,1,1,1,3,24.49255213660288
240,2016,1,0,0,-4,26.63374787614287
240,2017,1,0,0,-3,25.896477562745645
240,2018,1,0,0,-2,25.64404332923033
240,2019,1,0,0,-1,27.989193964835614
240,2020,1,1,1,0,30.078580210356275
240,2021,1,1,1,1,32.766402465229795
240,2022,1,1,1,2,31.7888859294686
240,2023,1,1,1,3,33.02511034761559
